city_id,city_name_cn,province_name,metric_year,field_name,field_label_cn,sample_tier,data_status,source_doc_id,source_grade,collection_status,note
CN-341500,六安市,安徽省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-LIUAN-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-341500-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年六安市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-341500,六安市,安徽省,2023,general_debt_limit_100m,一般债务限额（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-LIUAN-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-341500-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年六安市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-341500,六安市,安徽省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-LIUAN-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-341500-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年六安市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-341500,六安市,安徽省,2023,special_debt_limit_100m,专项债务限额（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-LIUAN-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-341500-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年六安市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-341500,六安市,安徽省,2023,statutory_debt_limit_100m,法定债务限额（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-LIUAN-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-341500-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年六安市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-341600,亳州市,安徽省,2023,debt_limit_utilization_pct,债务限额使用率（%）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-BOZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341600,亳州市,安徽省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-BOZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341600,亳州市,安徽省,2023,general_debt_limit_100m,一般债务限额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-BOZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341600,亳州市,安徽省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-BOZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341600,亳州市,安徽省,2023,special_debt_limit_100m,专项债务限额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-BOZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341600,亳州市,安徽省,2023,statutory_debt_limit_100m,法定债务限额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-BOZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341700,池州市,安徽省,2023,debt_limit_utilization_pct,债务限额使用率（%）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-CHIZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341700,池州市,安徽省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-CHIZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341700,池州市,安徽省,2023,general_debt_balance_100m,一般债务余额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-CHIZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341700,池州市,安徽省,2023,general_debt_limit_100m,一般债务限额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-CHIZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341700,池州市,安徽省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-CHIZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341700,池州市,安徽省,2023,special_debt_balance_100m,专项债务余额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-CHIZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341700,池州市,安徽省,2023,special_debt_limit_100m,专项债务限额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-CHIZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341700,池州市,安徽省,2023,statutory_debt_limit_100m,法定债务限额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-CHIZHOU-2023,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-341800,宣城市,安徽省,2023,debt_limit_utilization_pct,债务限额使用率（%）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-XUANCHENG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-341800-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2023年宣城市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-341800,宣城市,安徽省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-XUANCHENG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-341800-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2023年宣城市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-341800,宣城市,安徽省,2023,general_debt_limit_100m,一般债务限额（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-XUANCHENG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-341800-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2023年宣城市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-341800,宣城市,安徽省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-XUANCHENG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-341800-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2023年宣城市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-341800,宣城市,安徽省,2023,special_debt_limit_100m,专项债务限额（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-XUANCHENG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-341800-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2023年宣城市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-341800,宣城市,安徽省,2023,statutory_debt_limit_100m,法定债务限额（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-ANHUI-XUANCHENG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-341800-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2023年宣城市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-370100,济南市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-370100-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年济南市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-370100,济南市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-370100-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年济南市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-370300,淄博市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-370300,淄博市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-370400,枣庄市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-370400-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年枣庄市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-370400,枣庄市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-370400-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年枣庄市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-370500,东营市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-370500,东营市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-370600,烟台市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-370600-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年烟台市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-370600,烟台市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-370600-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年烟台市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-370700,潍坊市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-370700,潍坊市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-370800,济宁市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-370800,济宁市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-370900,泰安市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-370900-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年泰安市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-370900,泰安市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-370900-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年泰安市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-371000,威海市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-371000,威海市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-371100,日照市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-371100,日照市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-371300,临沂市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-371300,临沂市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-371400,德州市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-371400,德州市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-371500,聊城市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-371500,聊城市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,official_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023,A1,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。
CN-371600,滨州市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-371600-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年滨州市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-371600,滨州市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-371600-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年滨州市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-371700,菏泽市,山东省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-371700-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年菏泽市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-371700,菏泽市,山东省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,preliminary,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-PROVINCE-DEBT-SHANDONG-2023;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-371700-2023;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2023年菏泽市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-140100,太原市,山西省,2023,debt_limit_utilization_pct,债务限额使用率（%）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-SHANXI-2023-RATING-TOTALS,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-140100,太原市,山西省,2023,fund_revenue_dependence_pct,政府性基金收入依赖度（%）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-SHANXI-2023-RATING-TOTALS,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-140100,太原市,山西省,2023,general_debt_balance_100m,一般债务余额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-SHANXI-2023-RATING-TOTALS,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-140100,太原市,山西省,2023,general_debt_limit_100m,一般债务限额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-SHANXI-2023-RATING-TOTALS,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-140100,太原市,山西省,2023,gov_fund_revenue_100m,政府性基金预算收入（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-SHANXI-2023-RATING-TOTALS,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-140100,太原市,山西省,2023,special_debt_balance_100m,专项债务余额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-SHANXI-2023-RATING-TOTALS,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-140100,太原市,山西省,2023,special_debt_limit_100m,专项债务限额（亿元）,core,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2024;SRC-SECONDARY-DEBT-SHANXI-2023-RATING-TOTALS,B2,needs_review,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
